Fri Aug 23 10:06:10 CST 2013
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1377230403878,5,25,6,0,17,0,0,1226,2,631,6,0,0
1377230408878,5,25,6,0,17,0,0,1226,2,633,6,0,0
1377230413878,5,25,6,0,17,0,0,1226,2,633,6,0,0
1377230418878,5,25,6,0,17,0,0,1226,2,633,6,0,0
1377230423878,5,25,6,0,17,0,0,1226,2,633,6,0,0
1377230428878,5,25,6,0,17,0,0,1226,2,633,6,0,0
1377230433878,5,25,6,0,17,0,0,1230,2,635,6,0,0
1377230438879,5,25,6,0,17,0,0,1230,2,635,6,0,0
1377230443878,5,25,6,0,17,0,0,1230,2,635,6,0,0
1377230448878,5,25,6,0,17,0,0,1230,2,635,6,0,0
1377230453879,5,25,6,0,17,0,0,1230,2,635,6,0,0
1377230458878,5,25,6,0,17,0,0,1230,2,635,6,0,0
1377230463878,5,25,6,0,17,0,0,1234,2,635,6,0,0
1377230468879,5,25,6,0,17,0,0,1234,2,637,6,0,0
1377230473878,5,25,6,0,17,0,0,1234,2,637,6,0,0
1377230478878,5,25,6,0,17,0,0,1234,2,637,6,0,0
1377230483878,5,25,6,0,17,0,0,1234,2,637,6,0,0
1377230488878,5,25,6,0,17,0,0,1234,2,637,6,0,0
1377230493878,5,25,6,0,17,0,0,1238,2,639,6,0,0
1377230498878,5,25,6,0,17,0,0,1238,2,639,6,0,0
1377230503878,5,25,6,0,17,0,0,1238,2,639,6,0,0
1377230508878,5,25,6,0,17,0,0,1238,2,639,6,0,0
1377230513878,5,25,6,0,17,0,0,1238,2,639,6,0,0
1377230518878,5,25,6,0,17,0,0,1238,2,639,6,0,0
1377230523878,5,25,6,0,17,0,0,1242,2,639,6,0,0
1377230528878,5,25,6,0,17,0,0,1242,2,641,6,0,0
1377230533878,5,25,6,0,17,0,0,1242,2,641,6,0,0
1377230538878,5,25,6,0,17,0,0,1242,2,641,6,0,0
1377230543878,5,25,6,0,17,0,0,1242,2,641,6,0,0
1377230548878,5,25,6,0,17,0,0,1242,2,641,6,0,0
1377230553878,5,25,6,0,17,0,0,1245,2,643,6,0,0
1377230558878,5,25,6,0,17,0,0,1245,2,643,6,0,0
1377230563879,5,25,6,0,17,0,0,1245,2,643,6,0,0
1377230568878,5,25,6,0,17,0,0,1245,2,643,6,0,0
1377230573878,5,25,6,0,17,0,0,1245,2,643,6,0,0
1377230578879,5,25,6,0,17,0,0,1245,2,643,6,0,0
1377230583878,5,25,6,0,17,0,0,1249,2,643,6,0,0
1377230588878,5,25,6,0,17,0,0,1249,2,645,6,0,0
1377230593878,5,25,6,0,17,0,0,1249,2,645,6,0,0
1377230598878,5,25,6,0,17,0,0,1249,2,645,6,0,0
1377230603878,5,25,6,0,17,0,0,1249,2,645,6,0,0
1377230608878,5,25,6,0,17,0,0,1249,2,645,6,0,0
1377230613878,5,25,6,0,17,0,0,1253,2,647,6,0,0
1377230618878,5,25,6,0,17,0,0,1253,2,647,6,0,0
1377230623878,5,25,6,0,17,0,0,1253,2,647,6,0,0
1377230628878,5,25,6,0,17,0,0,1253,2,647,6,0,0
1377230633878,5,25,6,0,17,0,0,1253,2,647,6,0,0
1377230638878,5,25,6,0,17,0,0,1253,2,647,6,0,0
1377230643878,5,25,6,0,17,0,0,1257,2,647,6,0,0
1377230648878,5,25,6,0,17,0,0,1257,2,649,6,0,0
1377230653878,5,25,6,0,17,0,0,1257,2,649,6,0,0
1377230658878,5,25,6,0,17,0,0,1257,2,649,6,0,0
1377230663878,5,25,6,0,17,0,0,1257,2,649,6,0,0
1377230668878,5,25,6,0,17,0,0,1257,2,649,6,0,0
1377230673878,5,25,6,0,17,0,0,1261,2,651,6,0,0
1377230678878,5,25,6,0,17,0,0,1261,2,651,6,0,0
1377230683878,5,25,6,0,17,0,0,1261,2,651,6,0,0
1377230688878,5,25,6,0,17,0,0,1261,2,651,6,0,0
1377230693878,5,25,6,0,17,0,0,1261,2,651,6,0,0
1377230698878,5,25,6,0,17,0,0,1261,2,651,6,0,0
1377230703879,5,25,6,0,17,0,0,1265,2,651,6,0,0
1377230708878,5,25,6,0,17,0,0,1265,2,653,6,0,0
1377230713878,5,25,6,0,17,0,0,1265,2,653,6,0,0
1377230718878,5,25,6,0,17,0,0,1265,2,653,6,0,0
1377230723878,5,25,6,0,17,0,0,1265,2,653,6,0,0
1377230728878,5,25,6,0,17,0,0,1265,2,653,6,0,0
1377230733878,5,25,6,0,17,0,0,1268,2,655,6,0,0
1377230738878,5,25,6,0,17,0,0,1268,2,655,6,0,0
1377230743878,5,25,6,0,17,0,0,1268,2,655,6,0,0
1377230748878,5,25,6,0,17,0,0,1268,2,655,6,0,0
1377230753878,5,25,6,0,17,0,0,1268,2,655,6,0,0
1377230758878,5,25,6,0,17,0,0,1268,2,655,6,0,0
1377230763878,5,25,6,0,17,0,0,1272,2,655,6,0,0
1377230768878,5,25,6,0,17,0,0,1272,2,657,6,0,0
1377230773878,5,25,6,0,17,0,0,1272,2,657,6,0,0
1377230778879,5,25,6,0,17,0,0,1272,2,657,6,0,0
1377230783879,5,25,6,0,17,0,0,1272,2,657,6,0,0
1377230788878,5,25,6,0,17,0,0,1272,2,657,6,0,0
1377230793878,5,25,6,0,17,0,0,1276,2,659,6,0,0
1377230798879,5,25,6,0,17,0,0,1276,2,659,6,0,0
1377230803879,5,25,6,0,17,0,0,1276,2,659,6,0,0
1377230808878,5,25,6,0,17,0,0,1276,2,659,6,0,0
1377230813879,5,25,6,0,17,0,0,1276,2,659,6,0,0
1377230818879,5,25,6,0,17,0,0,1276,2,659,6,0,0
1377230823878,5,25,6,0,17,0,0,1280,2,659,6,0,0
1377230828878,5,25,6,0,17,0,0,1280,2,661,6,0,0
1377230833879,5,25,6,0,17,0,0,1280,2,661,6,0,0
1377230838879,5,25,6,0,17,0,0,1280,2,661,6,0,0
1377230843878,5,25,6,0,17,0,0,1280,2,661,6,0,0
1377230848879,5,25,6,0,17,0,0,1280,2,661,6,0,0
1377230853879,5,25,6,0,17,0,0,1284,2,663,6,0,0
1377230858878,5,25,6,0,17,0,0,1284,2,663,6,0,0
1377230863879,5,25,6,0,17,0,0,1284,2,663,6,0,0
1377230868879,5,25,6,0,17,0,0,1284,2,663,6,0,0
1377230873878,5,25,6,0,17,0,0,1284,2,663,6,0,0
1377230878879,5,25,6,0,17,0,0,1284,2,663,6,0,0
1377230883879,5,25,6,0,17,0,0,1288,2,663,6,0,0
1377230888878,5,25,6,0,17,0,0,1288,2,665,6,0,0
1377230893879,5,25,6,0,17,0,0,1288,2,665,6,0,0
1377230898879,5,25,6,0,17,0,0,1288,2,665,6,0,0
1377230903878,5,25,6,0,17,0,0,1288,2,665,6,0,0
1377230908879,5,25,6,0,17,0,0,1288,2,665,6,0,0
1377230913879,5,25,6,0,17,0,0,1292,2,667,6,0,0
1377230918878,5,25,6,0,17,0,0,1292,2,667,6,0,0
1377230923879,5,25,6,0,17,0,0,1292,2,667,6,0,0
1377230928879,5,25,6,0,17,0,0,1292,2,667,6,0,0
1377230933878,5,25,6,0,17,0,0,1292,2,667,6,0,0
1377230938879,5,25,6,0,17,0,0,1292,2,667,6,0,0
1377230943879,5,25,6,0,17,0,0,1296,2,667,6,0,0
1377230948878,5,25,6,0,17,0,0,1296,2,669,6,0,0
1377230953878,5,25,6,0,17,0,0,1296,2,669,6,0,0
1377230958879,5,25,6,0,17,0,0,1296,2,669,6,0,0
1377230963879,5,25,6,0,17,0,0,1296,2,669,6,0,0
1377230968878,5,25,6,0,17,0,0,1296,2,669,6,0,0
1377230973879,5,25,6,0,17,0,0,1300,2,671,6,0,0
1377230978879,5,25,6,0,17,0,0,1300,2,671,6,0,0
1377230983878,5,25,6,0,17,0,0,1300,2,671,6,0,0
1377230988879,5,25,6,0,17,0,0,1300,2,671,6,0,0
1377230993879,5,25,6,0,17,0,0,1300,2,671,6,0,0
1377230998878,5,25,6,0,17,0,0,1300,2,671,6,0,0
1377231003879,5,25,6,0,17,0,0,1308,2,672,6,0,0
1377231008879,5,25,6,0,17,0,0,1312,2,677,6,0,0
1377231013878,5,25,6,0,17,0,0,1317,2,680,6,0,0
1377231018879,5,25,6,0,17,0,0,1317,2,680,6,0,0
1377231023879,5,25,6,0,17,0,0,1319,2,680,6,0,0
1377231028878,5,25,6,0,17,0,0,1322,2,683,6,0,0
1377231033879,5,25,6,0,17,0,0,1326,2,683,6,0,0
1377231038879,5,25,6,0,17,0,0,1335,2,688,6,0,0
1377231043878,5,25,6,0,17,0,0,1335,2,690,6,0,0
1377231048879,5,25,6,0,17,0,0,1339,2,690,6,0,0
1377231053879,5,25,6,0,17,0,0,1341,2,693,6,0,0
1377231058878,5,25,6,0,17,0,0,1341,2,693,6,0,0
1377231063878,5,25,6,0,17,0,0,1341,2,693,6,0,0
1377231068879,5,25,6,0,17,0,0,1341,2,693,6,0,0
1377231073878,5,25,6,0,17,0,0,1341,2,693,6,0,0
1377231078878,5,25,6,0,17,0,0,1343,2,693,6,0,0
1377231083879,5,25,6,0,17,0,0,1345,2,694,6,0,0
1377231088878,5,25,6,0,17,0,0,1345,2,695,6,0,0
1377231093878,5,25,6,0,17,0,0,1345,2,695,6,0,0
1377231098879,5,25,6,0,17,0,0,1345,2,695,6,0,0
1377231103879,5,25,6,0,17,0,0,1345,2,695,6,0,0
1377231108878,5,25,6,0,17,0,0,1347,2,695,6,0,0
1377231113879,5,25,6,0,17,0,0,1349,2,697,6,0,0
1377231118879,5,25,6,0,17,0,0,1349,2,697,6,0,0
1377231123878,5,25,6,0,17,0,0,1349,2,697,6,0,0
1377231128879,5,25,6,0,17,0,0,1349,2,697,6,0,0
1377231133879,5,25,6,0,17,0,0,1349,2,697,6,0,0
1377231138878,5,25,6,0,17,0,0,1351,2,697,6,0,0
1377231143879,5,25,6,0,17,0,0,1353,2,698,6,0,0
1377231148879,5,25,6,0,17,0,0,1353,2,699,6,0,0
1377231153878,5,25,6,0,17,0,0,1353,2,699,6,0,0
1377231158879,5,25,6,0,17,0,0,1353,2,699,6,0,0
1377231163879,5,25,6,0,17,0,0,1353,2,699,6,0,0
1377231168878,5,25,6,0,17,0,0,1355,2,699,6,0,0
1377231173878,5,25,6,0,17,0,0,1357,2,701,6,0,0
1377231178878,5,25,6,0,17,0,0,1357,2,701,6,0,0
1377231183879,5,25,6,0,17,0,0,1357,2,701,6,0,0
1377231188879,5,25,6,0,17,0,0,1361,2,703,6,0,0
1377231193878,5,25,6,0,17,0,0,1361,2,703,6,0,0
1377231198879,5,25,6,0,17,0,0,1363,2,703,6,0,0
1377231203879,5,25,6,0,17,0,0,1363,2,704,6,0,0
1377231208878,5,25,6,0,17,0,0,1363,2,704,6,0,0
1377231213879,5,25,6,0,17,0,0,1363,2,704,6,0,0
1377231218879,5,25,6,0,17,0,0,1365,2,704,6,0,0
1377231223878,5,25,6,0,17,0,0,1365,2,705,6,0,0
1377231228879,5,25,6,0,17,0,0,1367,2,705,6,0,0
1377231233879,5,25,6,0,17,0,0,1367,2,706,6,0,0
1377231238878,5,25,6,0,17,0,0,1367,2,706,6,0,0
1377231243879,5,25,6,0,17,0,0,1367,2,706,6,0,0
1377231248879,5,25,6,0,17,0,0,1369,2,707,6,0,0
1377231253878,5,25,6,0,17,0,0,1369,2,707,6,0,0
1377231258878,5,25,6,0,17,0,0,1371,2,707,6,0,0
1377231263879,5,25,6,0,17,0,0,1371,2,708,6,0,0
1377231268878,5,25,6,0,17,0,0,1371,2,708,6,0,0
1377231273878,5,25,6,0,17,0,0,1371,2,708,6,0,0
1377231278879,5,25,6,0,17,0,0,1373,2,708,6,0,0
1377231283878,5,25,6,0,17,0,0,1373,2,709,6,0,0
1377231288878,5,25,6,0,17,0,0,1375,2,709,6,0,0
1377231293879,5,25,6,0,17,0,0,1375,2,710,6,0,0
1377231298878,5,25,6,0,17,0,0,1375,2,710,6,0,0
1377231303878,5,25,6,0,17,0,0,1375,2,710,6,0,0
1377231308879,5,25,6,0,17,0,0,1377,2,711,6,0,0
1377231313878,5,25,6,0,17,0,0,1377,2,711,6,0,0
1377231318878,5,25,6,0,17,0,0,1379,2,711,6,0,0
1377231323879,5,25,6,0,17,0,0,1379,2,712,6,0,0
1377231328878,5,25,6,0,17,0,0,1379,2,712,6,0,0
1377231333878,5,25,6,0,17,0,0,1379,2,712,6,0,0
1377231338879,5,25,6,0,17,0,0,1381,2,712,6,0,0
1377231343879,5,25,6,0,17,0,0,1381,2,713,6,0,0
1377231348878,5,25,6,0,17,0,0,1383,2,713,6,0,0
1377231353879,5,25,6,0,17,0,0,1383,2,714,6,0,0
1377231358879,5,25,6,0,17,0,0,1383,2,714,6,0,0
1377231363878,5,25,6,0,17,0,0,1383,2,714,6,0,0
1377231368879,5,25,6,0,17,0,0,1385,2,715,6,0,0
1377231373879,5,25,6,0,17,0,0,1385,2,715,6,0,0
1377231378878,5,25,6,0,17,0,0,1387,2,715,6,0,0
1377231383878,5,25,6,0,17,0,0,1387,2,716,6,0,0
1377231388879,5,25,6,0,17,0,0,1387,2,716,6,0,0
1377231393878,5,25,6,0,17,0,0,1387,2,716,6,0,0
1377231398878,5,25,6,0,17,0,0,1389,2,716,6,0,0
1377231403879,5,25,6,0,17,0,0,1389,2,717,6,0,0
1377231408878,5,25,6,0,17,0,0,1391,2,717,6,0,0
1377231413878,5,25,6,0,17,0,0,1391,2,718,6,0,0
1377231418879,5,25,6,0,17,0,0,1391,2,718,6,0,0
1377231423878,5,25,6,0,17,0,0,1391,2,718,6,0,0
1377231428878,5,25,6,0,17,0,0,1393,2,719,6,0,0
1377231433879,5,25,6,0,17,0,0,1393,2,719,6,0,0
1377231438878,5,25,6,0,17,0,0,1395,2,719,6,0,0
1377231443878,5,25,6,0,17,0,0,1395,2,720,6,0,0
1377231448879,5,25,6,0,17,0,0,1395,2,720,6,0,0
1377231453878,5,25,6,0,17,0,0,1395,2,720,6,0,0
1377231458878,5,25,6,0,17,0,0,1397,2,720,6,0,0
1377231463879,5,25,6,0,17,0,0,1397,2,721,6,0,0
1377231468879,5,25,6,0,17,0,0,1399,2,721,6,0,0
1377231473878,5,25,6,0,17,0,0,1399,2,722,6,0,0
1377231478879,5,25,6,0,17,0,0,1399,2,722,6,0,0
1377231483879,5,25,6,0,17,0,0,1399,2,722,6,0,0
1377231488878,5,25,6,0,17,0,0,1401,2,723,6,0,0
1377231493878,5,25,6,0,17,0,0,1401,2,723,6,0,0
1377231498879,5,25,6,0,17,0,0,1403,2,723,6,0,0
1377231503878,5,25,6,0,17,0,0,1403,2,724,6,0,0
1377231508878,5,25,6,0,17,0,0,1403,2,724,6,0,0
1377231513879,5,25,6,0,17,0,0,1403,2,724,6,0,0
1377231518878,5,25,6,0,17,0,0,1405,2,724,6,0,0
1377231523878,5,25,6,0,17,0,0,1405,2,725,6,0,0
1377231528879,5,25,6,0,17,0,0,1407,2,725,6,0,0
1377231533878,5,25,6,0,17,0,0,1407,2,726,6,0,0
1377231538891,5,25,6,0,17,0,0,1407,2,726,6,0,0
1377231543879,5,25,6,0,17,0,0,1409,2,726,6,0,0
1377231548878,5,25,6,0,17,0,0,1411,2,728,6,0,0
1377231553878,5,25,6,0,17,0,0,1411,2,728,6,0,0
1377231558879,5,25,6,0,17,0,0,1411,2,728,6,0,0
1377231563878,5,25,6,0,17,0,0,1411,2,728,6,0,0
1377231568879,5,25,6,0,17,0,0,1411,2,728,6,0,0
1377231573879,5,25,6,0,17,0,0,1413,2,729,6,0,0
1377231578878,5,25,6,0,17,0,0,1415,2,729,6,0,0
1377231583878,5,25,6,0,17,0,0,1415,2,730,6,0,0
1377231588879,5,25,6,0,17,0,0,1415,2,730,6,0,0
1377231593878,5,25,6,0,17,0,0,1415,2,730,6,0,0
1377231598889,5,25,6,0,17,0,0,1415,2,730,6,0,0
1377231603879,5,25,6,0,17,0,0,1417,2,731,6,0,0
1377231608878,5,25,6,0,17,0,0,1419,2,732,6,0,0
1377231613878,5,25,6,0,17,0,0,1419,2,732,6,0,0
1377231618878,5,25,6,0,17,0,0,1419,2,732,6,0,0
1377231623879,5,25,6,0,17,0,0,1419,2,732,6,0,0
1377231628878,5,25,6,0,17,0,0,1419,2,732,6,0,0
1377231633878,5,25,6,0,17,0,0,1421,2,733,6,0,0
1377231638879,5,25,6,0,17,0,0,1423,2,733,6,0,0
1377231643878,5,25,6,0,17,0,0,1423,2,734,6,0,0
1377231648882,5,25,6,0,17,0,0,1423,2,734,6,0,0
1377231653879,5,25,6,0,17,0,0,1425,2,735,6,0,0
1377231658878,5,25,6,0,17,0,0,1431,2,737,6,0,0
1377231663878,5,25,6,0,17,0,0,1436,2,738,6,0,0
1377231668879,5,25,6,0,17,0,0,1436,2,741,6,0,0
1377231673878,5,25,6,0,17,0,0,1438,2,741,6,0,0
1377231678878,5,25,6,0,17,0,0,1442,2,743,6,0,0
1377231683879,5,25,6,0,17,0,0,1448,2,745,6,0,0
1377231688878,5,25,6,0,17,0,0,1456,2,750,6,0,0
1377231693878,5,25,6,0,17,0,0,1461,2,754,6,0,0
1377231698879,5,25,6,0,17,0,0,1461,2,754,6,0,0
1377231703878,5,25,6,0,17,0,0,1464,2,754,6,0,0
1377231708878,5,25,6,0,17,0,0,1466,2,757,6,0,0
1377231713879,5,25,6,0,17,0,0,1466,2,757,6,0,0
1377231718878,5,25,6,0,17,0,0,1466,2,757,6,0,0
1377231723878,5,25,6,0,17,0,0,1472,2,757,6,0,0
1377231728878,5,25,6,0,17,0,0,1474,2,761,6,0,0
1377231733878,5,25,6,0,17,0,0,1478,2,763,6,0,0
1377231738878,5,25,6,0,17,0,0,1480,2,763,6,0,0
1377231743878,5,25,6,0,17,0,0,1480,2,764,6,0,0
1377231748878,5,25,6,0,17,0,0,1480,2,764,6,0,0
1377231753878,5,25,6,0,17,0,0,1480,2,764,6,0,0
1377231758878,5,25,6,0,17,0,0,1480,2,764,6,0,0
1377231763879,5,25,6,0,17,0,0,1482,2,764,6,0,0
1377231768878,5,25,6,0,17,0,0,1484,2,766,6,0,0
1377231773878,5,25,6,0,17,0,0,1484,2,766,6,0,0
1377231778879,5,25,6,0,17,0,0,1484,2,766,6,0,0
1377231783878,5,25,6,0,17,0,0,1484,2,766,6,0,0
1377231788878,5,25,6,0,17,0,0,1484,2,766,6,0,0
1377231793879,5,25,6,0,17,0,0,1486,2,767,6,0,0
1377231798878,5,25,6,0,17,0,0,1488,2,767,6,0,0
1377231803878,5,25,6,0,17,0,0,1488,2,768,6,0,0
1377231808879,5,25,6,0,17,0,0,1488,2,768,6,0,0
1377231813878,5,25,6,0,17,0,0,1488,2,768,6,0,0
1377231818878,5,25,6,0,17,0,0,1488,2,768,6,0,0
1377231823879,5,25,6,0,17,0,0,1490,2,768,6,0,0
1377231828878,5,25,6,0,17,0,0,1492,2,770,6,0,0
1377231833878,5,25,6,0,17,0,0,1492,2,770,6,0,0
1377231838879,5,25,6,0,17,0,0,1492,2,770,6,0,0
1377231843878,5,25,6,0,17,0,0,1492,2,770,6,0,0
1377231848878,5,25,6,0,17,0,0,1492,2,770,6,0,0
1377231853878,5,25,6,0,17,0,0,1494,2,771,6,0,0
1377231858878,5,25,6,0,17,0,0,1496,2,771,6,0,0
1377231863878,5,25,6,0,17,0,0,1496,2,772,6,0,0
1377231868891,5,25,6,0,17,0,0,1496,2,772,6,0,0
1377231873878,5,25,6,0,17,0,0,1496,2,772,6,0,0
1377231878878,5,25,6,0,17,0,0,1496,2,772,6,0,0
1377231883878,5,25,6,0,17,0,0,1498,2,772,6,0,0
1377231888878,5,25,6,0,17,0,0,1500,2,774,6,0,0
1377231893878,5,25,6,0,17,0,0,1500,2,774,6,0,0
1377231898897,5,25,6,0,17,0,0,1500,2,774,6,0,0
1377231903878,5,25,6,0,17,0,0,1500,2,774,6,0,0
1377231908878,5,25,6,0,17,0,0,1500,2,774,6,0,0
1377231913878,5,25,6,0,17,0,0,1502,2,775,6,0,0
1377231918879,5,25,6,0,17,0,0,1504,2,775,6,0,0
1377231923878,5,25,6,0,17,0,0,1504,2,776,6,0,0
1377231928878,5,25,6,0,17,0,0,1504,2,776,6,0,0
1377231933879,5,25,6,0,17,0,0,1504,2,776,6,0,0
1377231938878,5,25,6,0,17,0,0,1504,2,776,6,0,0
1377231943878,5,25,6,0,17,0,0,1506,2,776,6,0,0
1377231948879,5,25,6,0,17,0,0,1508,2,778,6,0,0
1377231953878,5,25,6,0,17,0,0,1508,2,778,6,0,0
1377231958878,5,25,6,0,17,0,0,1508,2,778,6,0,0
1377231963878,5,25,6,0,17,0,0,1508,2,778,6,0,0
1377231968878,5,25,6,0,17,0,0,1508,2,778,6,0,0
1377231973878,5,25,6,0,17,0,0,1510,2,779,6,0,0
1377231978878,5,25,6,0,17,0,0,1512,2,779,6,0,0
1377231983878,5,25,6,0,17,0,0,1512,2,780,6,0,0
1377231988878,5,25,6,0,17,0,0,1512,2,780,6,0,0
1377231993878,5,25,6,0,17,0,0,1512,2,780,6,0,0
1377231998878,5,25,6,0,17,0,0,1512,2,780,6,0,0
1377232003878,5,25,6,0,17,0,0,1514,2,780,6,0,0
1377232008878,5,25,6,0,17,0,0,1516,2,782,6,0,0
1377232013878,5,25,6,0,17,0,0,1516,2,782,6,0,0
1377232018878,5,25,6,0,17,0,0,1516,2,782,6,0,0
1377232023878,5,25,6,0,17,0,0,1516,2,782,6,0,0
1377232028878,5,25,6,0,17,0,0,1516,2,782,6,0,0
1377232033878,5,25,6,0,17,0,0,1518,2,783,6,0,0
1377232038878,5,25,6,0,17,0,0,1520,2,783,6,0,0
1377232043879,5,25,6,0,17,0,0,1520,2,784,6,0,0
1377232048878,5,25,6,0,17,0,0,1520,2,784,6,0,0
1377232053878,5,25,6,0,17,0,0,1520,2,784,6,0,0
1377232058879,5,25,6,0,17,0,0,1520,2,784,6,0,0
1377232063878,5,25,6,0,17,0,0,1522,2,784,6,0,0
1377232068878,5,25,6,0,17,0,0,1524,2,786,6,0,0
1377232073878,5,25,6,0,17,0,0,1526,2,786,6,0,0
1377232078878,5,25,6,0,17,0,0,1526,2,787,6,0,0
1377232083878,5,25,6,0,17,0,0,1526,2,787,6,0,0
1377232088878,5,25,6,0,17,0,0,1526,2,787,6,0,0
1377232093878,5,25,6,0,17,0,0,1526,2,787,6,0,0
1377232098878,5,25,6,0,17,0,0,1530,2,789,6,0,0
1377232103878,5,25,6,0,17,0,0,1532,2,789,6,0,0
1377232108878,5,25,6,0,17,0,0,1532,2,789,6,0,0
1377232113878,5,25,6,0,17,0,0,1532,2,789,6,0,0
1377232118878,5,25,6,0,17,0,0,1532,2,789,6,0,0
1377232123878,5,25,6,0,17,0,0,1532,2,789,6,0,0
1377232128878,5,25,6,0,17,0,0,1532,2,789,6,0,0
1377232133878,5,25,6,0,17,0,0,1536,2,791,6,0,0
1377232138878,5,25,6,0,17,0,0,1536,2,791,6,0,0
1377232143878,5,25,6,0,17,0,0,1536,2,791,6,0,0
1377232148878,5,25,6,0,17,0,0,1536,2,791,6,0,0
1377232153878,5,25,6,0,17,0,0,1536,2,791,6,0,0
1377232158878,5,25,6,0,17,0,0,1536,2,791,6,0,0
1377232163878,5,25,6,0,17,0,0,1540,2,793,6,0,0
1377232168878,5,25,6,0,17,0,0,1540,2,793,6,0,0
1377232173878,5,25,6,0,17,0,0,1540,2,793,6,0,0
1377232178878,5,25,6,0,17,0,0,1540,2,793,6,0,0
1377232183879,5,25,6,0,17,0,0,1540,2,793,6,0,0
1377232188878,5,25,6,0,17,0,0,1540,2,793,6,0,0
1377232193878,5,25,6,0,17,0,0,1544,2,795,6,0,0
1377232198878,5,25,6,0,17,0,0,1544,2,795,6,0,0
1377232203878,5,25,6,0,17,0,0,1544,2,795,6,0,0
1377232208878,5,25,6,0,17,0,0,1544,2,795,6,0,0
1377232213878,5,25,6,0,17,0,0,1544,2,795,6,0,0
1377232218878,5,25,6,0,17,0,0,1544,2,795,6,0,0
1377232223879,5,25,6,0,17,0,0,1548,2,797,6,0,0
1377232228878,5,25,6,0,17,0,0,1548,2,797,6,0,0
1377232233878,5,25,6,0,17,0,0,1548,2,797,6,0,0
1377232238878,5,25,6,0,17,0,0,1548,2,797,6,0,0
1377232243878,5,25,6,0,17,0,0,1548,2,797,6,0,0
1377232248878,5,25,6,0,17,0,0,1548,2,797,6,0,0
1377232253878,5,25,6,0,17,0,0,1552,2,799,6,0,0
1377232258878,5,25,6,0,17,0,0,1552,2,799,6,0,0
1377232263878,5,25,6,0,17,0,0,1552,2,799,6,0,0
1377232268878,5,25,6,0,17,0,0,1552,2,799,6,0,0
1377232273878,5,25,6,0,17,0,0,1552,2,799,6,0,0
1377232278878,5,25,6,0,17,0,0,1552,2,799,6,0,0
1377232283879,5,25,6,0,17,0,0,1556,2,801,6,0,0
1377232288879,5,25,6,0,17,0,0,1556,2,801,6,0,0
1377232293878,5,25,6,0,17,0,0,1556,2,801,6,0,0
1377232298879,5,25,6,0,17,0,0,1556,2,801,6,0,0
1377232303879,5,25,6,0,17,0,0,1556,2,801,6,0,0
1377232308879,5,25,6,0,17,0,0,1556,2,801,6,0,0
1377232313878,5,25,6,0,17,0,0,1560,2,803,6,0,0
1377232318879,5,25,6,0,17,0,0,1560,2,803,6,0,0
1377232323879,5,25,6,0,17,0,0,1560,2,803,6,0,0
1377232328878,5,25,6,0,17,0,0,1560,2,803,6,0,0
1377232333879,5,25,6,0,17,0,0,1560,2,803,6,0,0
1377232338879,5,25,6,0,17,0,0,1560,2,803,6,0,0
1377232343878,5,25,6,0,17,0,0,1564,2,805,6,0,0
1377232348879,5,25,6,0,17,0,0,1564,2,805,6,0,0
1377232353878,5,25,6,0,17,0,0,1564,2,805,6,0,0
1377232358879,5,25,6,0,17,0,0,1564,2,805,6,0,0
1377232363879,5,25,6,0,17,0,0,1564,2,805,6,0,0
1377232368878,5,25,6,0,17,0,0,1564,2,805,6,0,0
1377232373879,5,25,6,0,17,0,0,1568,2,807,6,0,0
1377232378879,5,25,6,0,17,0,0,1568,2,807,6,0,0
1377232383878,5,25,6,0,17,0,0,1568,2,807,6,0,0
1377232388879,5,25,6,0,17,0,0,1568,2,807,6,0,0
1377232393879,5,25,6,0,17,0,0,1568,2,807,6,0,0
1377232398878,5,25,6,0,17,0,0,1568,2,807,6,0,0
1377232403879,5,25,6,0,17,0,0,1572,2,809,6,0,0
1377232408879,5,25,6,0,17,0,0,1572,2,809,6,0,0
1377232413878,5,25,6,0,17,0,0,1572,2,809,6,0,0
1377232418878,5,25,6,0,17,0,0,1572,2,809,6,0,0
1377232423879,5,25,6,0,17,0,0,1572,2,809,6,0,0
1377232428879,5,25,6,0,17,0,0,1572,2,809,6,0,0
1377232433878,5,25,6,0,17,0,0,1576,2,811,6,0,0
1377232438879,5,25,6,0,17,0,0,1576,2,811,6,0,0
1377232443879,5,25,6,0,17,0,0,1576,2,811,6,0,0
1377232448878,5,25,6,0,17,0,0,1576,2,811,6,0,0
1377232453879,5,25,6,0,17,0,0,1576,2,811,6,0,0
1377232458879,5,25,6,0,17,0,0,1576,2,811,6,0,0
1377232463878,5,25,6,0,17,0,0,1580,2,813,6,0,0
1377232468878,5,25,6,0,17,0,0,1580,2,813,6,0,0
1377232473879,5,25,6,0,17,0,0,1580,2,813,6,0,0
1377232478879,5,25,6,0,17,0,0,1580,2,813,6,0,0
1377232483878,5,25,6,0,17,0,0,1580,2,813,6,0,0
1377232488878,5,25,6,0,17,0,0,1580,2,813,6,0,0
1377232493879,5,25,6,0,17,0,0,1584,2,815,6,0,0
1377232498878,5,25,6,0,17,0,0,1584,2,815,6,0,0
1377232503878,5,25,6,0,17,0,0,1584,2,815,6,0,0
